Estado	Q_RL	Q_Emp	Recompensas
(152, False)	{0: 0.08747200000000001, 1: 0.08805177600000001, 2: 0.086256672, 3: 0.08823840000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(153, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(153, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(250, True)	{0: 0.632772103496719, 1: 1.89706915830353, 2: 2.381303623341622, 3: 0.4481671152143395}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(250, False)	{0: 0.632772103496719, 1: 1.89706915830353, 2: 2.381303623341622, 3: 0.4481671152143395}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(251, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(251, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(252, True)	{0: 5.149500564230536, 1: 0.08562592000000002, 2: 0.08514153600000002, 3: 0.08894400000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(252, False)	{0: 5.149500564230536, 1: 0.08562592000000002, 2: 0.08514153600000002, 3: 0.08894400000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(253, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(253, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(350, True)	{0: 0.096, 1: 1.0197141710795223, 2: 1.2051897709001964, 3: 2.3745914034273317}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(350, False)	{0: 0.096, 1: 1.0197141710795223, 2: 1.2051897709001964, 3: 2.3745914034273317}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(351, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(351, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(352, True)	{0: 0.08952, 1: 0.08881440000000002, 2: 0.09092800000000001, 3: 0.09042515200000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(352, False)	{0: 0.08952, 1: 0.08881440000000002, 2: 0.09092800000000001, 3: 0.09042515200000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(353, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(353, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(450, True)	{0: 0.0864352, 1: 0.09208000000000001, 2: 2.3483736373552735, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(450, False)	{0: 0.0864352, 1: 0.09208000000000001, 2: 2.3483736373552735, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(451, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(451, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(452, True)	{0: 0.09280000000000001, 1: 0.09208000000000001, 2: 0.0907984, 3: 0.091504}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(452, False)	{0: 0.09280000000000001, 1: 0.09208000000000001, 2: 0.0907984, 3: 0.091504}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(453, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(453, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(550, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(550, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(551, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(551, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(552, True)	{0: 0.09280000000000001, 1: 0.09208000000000001, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(552, False)	{0: 0.09280000000000001, 1: 0.09208000000000001, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(553, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(553, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(650, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.1159460942926648, 3: 0.09528}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(650, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.1159460942926648, 3: 0.09528}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(651, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(651, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(652, True)	{0: 0.09280000000000001, 1: 0.09208000000000001, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(652, False)	{0: 0.09280000000000001, 1: 0.09208000000000001, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(653, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(653, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(750, True)	{0: 0.09208000000000001, 1: 0.09280000000000001, 2: 0.09208000000000001, 3: 0.09528}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(750, False)	{0: 0.09208000000000001, 1: 0.09280000000000001, 2: 0.09208000000000001, 3: 0.09528}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(751, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(751, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(752, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(752, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(753, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(753, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(850, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09528}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(850, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09528}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(851, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(851, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(852, True)	{0: 0.09208000000000001, 1: 0.096, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(852, False)	{0: 0.09208000000000001, 1: 0.096, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(853, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(853, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(950, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09528}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(950, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09528}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(951, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(951, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(952, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(952, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(953, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(953, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1050, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1050, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1051, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1051, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1052, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1052, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1053, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1053, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1150, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1150, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1151, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1151, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1152, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1152, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1153, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1153, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(160, True)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(160, False)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(161, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(161, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(162, True)	{0: 0.09280000000000001, 1: 1.8681420974696714, 2: 0.09528, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(162, False)	{0: 0.09280000000000001, 1: 1.8681420974696714, 2: 0.09528, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(163, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(163, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(260, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 2.1643589196973907, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(260, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 2.1643589196973907, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(261, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(261, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(262, True)	{0: 10.44837405118457, 1: 0.096, 2: 0.09528, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(262, False)	{0: 10.44837405118457, 1: 0.096, 2: 0.09528, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(263, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(263, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(360, True)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(360, False)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(361, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(361, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(362, True)	{0: 3.473410408624072, 1: 0.096, 2: 0.09528, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(362, False)	{0: 3.473410408624072, 1: 0.096, 2: 0.09528, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(363, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(363, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(460, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(460, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(461, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(461, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(462, True)	{0: 2.3977981349581645, 1: 0.096, 2: 0.09528, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(462, False)	{0: 2.3977981349581645, 1: 0.096, 2: 0.09528, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(463, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(463, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(560, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(560, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(561, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(561, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(562, True)	{0: 0.09280000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(562, False)	{0: 0.09280000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(563, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(563, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(660, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(660, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(661, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(661, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(662, True)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 0.09528}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(662, False)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 0.09528}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(663, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(663, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(760, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(760, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(761, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(761, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(762, True)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(762, False)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(763, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(763, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(860, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(860, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(861, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(861, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(862, True)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(862, False)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(863, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(863, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(960, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(960, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(961, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(961, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(962, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(962, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(963, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(963, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1060, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09280000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1060, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09280000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1061, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1061, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1062, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1062, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1063, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1063, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1160, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1160, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1161, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1161, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1162, True)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1162, False)	{0: 0.09208000000000001, 1: 0.09208000000000001, 2: 0.09208000000000001, 3: 0.09208000000000001}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(1163, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(1163, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(170, True)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(170, False)	{0: 0.096, 1: 0.096, 2: 0.096, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(171, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(171, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(172, True)	{0: 0.096, 1: 2.6036070321449487, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(172, False)	{0: 0.096, 1: 2.6036070321449487, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(173, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(173, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(270, True)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(270, False)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(271, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(271, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(272, True)	{0: 23.086719430943177, 1: 2.6066714207516446, 2: 2.5786398716262764, 3: 2.603336587926868}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(272, False)	{0: 23.086719430943177, 1: 2.6066714207516446, 2: 2.5786398716262764, 3: 2.603336587926868}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(273, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(273, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(370, True)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(370, False)	{0: 0.09208000000000001, 1: 0.096, 2: 0.096, 3: 0.096}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(371, True)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	True
(371, False)	{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}	{0: 0, 1: 0, 2: 0, 3: 0}	False
(372, True)	{0: 2.7006227141273014, 1: 2.6321515984029693, 2: 1.5615173095797124, 3: 2.8080697697152006}	{0: 0, 1: 0, 2: 0, 3: 0}	True
